text,title
"我就这样看着　模糊的每张面孔
我就这样看着　人们聚集又散落
我就这样看着　那些试着　流动的欲望和寂寞
这个城市　满地平庸　让人无处可躲自由地飞　不论好与坏或完不完美
慢慢地飞　不用随波逐流　无路可退
当时那些没有说现在也不用回头
当时那些没有做　有恃无恐我就这样看着　人们自顾自地走
我就这样看着　谁又好好地看着我过
也只好这样待着　这样困着　在这灯火斑斓的牢笼
这个城市　什么都有　也什么都没有我永远无法看懂　这样的生活
疯子仍领着瞎子走　诶　诶
当时那些没有说现在也不用回头
当时那些没有做　有恃无恐",Jul. 10th
    Powered by ,等著你回來
  ,艳阳天
      ,喝不完的茶 (Hē Bù Wán De Chá)
            ,我的愛人再見 (Wǒ De Àirén Zàijiàn)
"小心，小心，大海的女儿
你听，他在呼喊
海风扬起，那心碎的话语
​随风去，沉落海底血融浪波，在卡利姆多
水手为谁拼搏
英雄陨落，在塞拉摩
​因为她的离开为何？为何？哦大海的女儿
为何？昨日时光你都忘记
我们的荣耀，因为你而存在
为何，一去不返当她远离，穿越深海西行
父亲随他而去
扬帆千里，只为把她找寻
​期盼女儿平安乘风破浪，来到遥远陆地
危机在等待
当他面对，敌人势如潮水
女儿却袖手旁观深埋在海底的伤悲
家人背叛的罪
化作对同胞绝望的呼喊
小心那大海的女儿​我在听了，父亲你听，你听，那熟悉的声音
​深深刺痛我心
小心，小心，那大海的女儿
​小心，我来了",大海的女儿 [Daughter of the Sea]
"她是个三十岁
至今还没有结婚的女人
她笑脸中眼旁已有几道波纹
三十岁了光芒和激情已被岁月打磨
是不是一个人的生活
比两个人更快活
我喜欢 三十岁女人特有的温柔
我知道 深夜里的寂寞难以忍受
你说工作中忙得太久
不觉间已三十个年头
挑剔着 轮换着 你再三选择
她是个三十岁
身材还没有走形的女人
这样的女人
可否留有当年的一丝清纯
可是这个世界有时候外表决定一切
可再灿烂的容貌都扛不住衰老
我听到 孤单的跟鞋声和你的笑
你可以 随便找个人依靠
那么寒冬后 炎夏前
谁会给你春一样的爱恋
日落后 最美的
时光已溜走
工作中 忙得太久
不觉间已三十个年头
挑剔着 轮换着 你再三选择
那么寒冬后 炎夏前
谁会给你春一样的爱恋
日落后 最美的
时光已溜走
日落后 最美的 已溜走",A Woman Of Thirty 三十歲的女人
"不要相信哦那海洋之女 海上傳來聲音
他的話語 飄蕩在風雨裡 他的心 沉沒海底
海軍送命 在卡林多 鮮血蔓延萬里
上將捐軀 在塞拉摩 因為愛女離去為何...遠離...哦那海洋之女
為何 拋棄了過去的回憶
身為我們國家的榮譽 為何...走錯了路愛女逃命橫越大海而去 上將向西追尋
揚帆千里 為拯救她性命 而自己死不足惜
尋尋覓覓 只見危機降臨 敵軍大舉襲來
上將迎敵 英勇無懼 女兒卻...置身事外
最後上將葬身海底 只因女兒無情
用盡氣息他警告人民 別相信那海洋之女我現在懂了 父親
月落風起 傳來悲痛聲音 那熟悉的話語
不要相信 喔那海洋之女 不要...忘記...過去﻿",那海洋之女 [Daughter of the Sea]
"孩子這是你的家，庭院高雅
古樸益顯出風貌，大號是中華
孩子這是你的家，紅磚碧瓦
祖先鮮血干磚瓦上，汗滴用作栽花
枯了樹幹再生花，肩過重擔再上吧
黃炎傳萬代，為家邦
為了你血中那份特質世代留下
誰敢進住你的家，孩子趕走他
不計他鼠摸狗盜，要似你祖先
盡一心為了這國土把鮮血灑",大號是中華
"昏睡百年
国人渐已醒
睁开眼吧
小心看吧
哪个愿臣虏自认
因为畏缩与忍让
人家骄气日盛
开口叫吧
高声叫吧
这里是全国皆兵
历来强盗要侵入
最终必送命
万里长城永不倒
千里黄河水滔滔
江山秀丽
叠彩峰岭
问我国家哪像
染病
冲开血路
挥手上吧
要致力国家中兴
岂让国土
再遭践踏
个个负起使命
万里长城永不倒
千里黄河水滔滔
江山秀丽
叠彩峰岭
问我国家哪像
染病
冲开血路
挥手上吧
要致力国家中兴
岂让国土
再遭践踏
这睡狮已渐已醒",万里长城永不倒
"遇见一个人
弹琴给我听
弹琴的时候说爱我
一生一世爱我不离分
不离分 不离分
多么的认真
认真的我
独自也完成一场木偶剧
又来了一个人 弹琴给我听
用琴声说 要爱我一生一世不离分
不离分 不离分
多么的熟悉
幸福来了吗
我可有力气走 过去
十指连着心
指尖撩动了谁的记忆
你隐藏着白
我隐藏着黑
是不曾释怀的过去
十指连着心
指尖说出了我们的秘密
你的努力
我的努力
别露痕迹
覆盖着、覆盖着
覆盖着、覆盖着
让新人覆盖去旧的人
覆盖着、覆盖着
覆盖着、覆盖着
还是旧的覆盖着新
覆盖着、覆盖着
覆盖着、覆盖着
让新人覆盖去旧的人
覆盖着、覆盖着
覆盖着、覆盖着
还是旧的覆盖着新
只剩我一人 弹琴给自己听
时间到了吗
我应该留下泪一滴",十指连着心
"哪吒不怕海龙王 幼狮不畏虎和狼
前途无论会短或长 今天起步信念强
环境一切都如常 罪恶根黑暗中延长
平凡人就算多善良 都担心走样
磨练我心让心肌变精网 变得响当当
燃亮我心赶走黑暗严寒 身经生死战心中闪正义光
人海岸涯中茫茫 我的心不再感彷徨
齐齐来伴我启航 欢呼声风中振响
欢呼声风中振响",伴我启航
"微风吹开美丽的心
添上热情欢欣
你又为何伤感
幻想怎可欢笑一生
只要尽情开心 不要呆呆的等
情绪虽感到乱纷纷
不要让眉锁紧
快乐悠然会近
总会找到想找那人
总会找到所想要的心
请张开美丽的心 将快乐来相分
为何自困
情绪虽感到乱纷纷
不要让眉锁紧
快乐悠然会近
总会找到想找那人
总会找到所想要的心
请张开美丽的心 将快乐来相分
为何自困Powered by ",粉红色的一生
"朝辉将我心照亮　驱走黑暗心向上
前程万里　齐齐步上　走出心里梦想
讲出心里的渴望　讲出心里的印象
　　完全自我　完全自信　只想建立形象
青春的我心炙热　他朝的我今酝酿
　　求善美是理想　愿献出心中热和光
　　道路会是康庄
用心的去闯　火花在冲击发光
　　豪怀大志　前途望去
　　明亮又明朗　冲出风气共时尚",青春道上
"江山都是小事
客栈茶馆谈资
都在纸上谈兵
不敢翻山越岭
你看见我是中国的人耶
你知道我有中国的魂耶
你不太了解什么是乾坤
要知道我是龙的传人耶
我是将士强势降世
我做事的方式尝试不同样式
Oh cool 他们叫我吴
办事情太酷
还帮人们摆渡
年纪轻的说唱
我为了帮它扩张
步步安排妥当
从来不觉得累
更不觉得后悔
我领路所以前卫耶
Young OG 耶
我在音乐中无所畏
我双手合十在祈祷
你有天能冲破云霄
你看见我是中国人
你知道我有中国的魂
你看见我是中国的人
你知道我有中国的魂
你看见我是中国的中国的
你知道我的中国魂中国魂
你看见我是中国的人
你知道我有中国的魂
这个旋律让你repeat
中国说唱韵律u can try me
就像是中华的陶艺
不用比也已有高低
有梦想 有冲动 有狂风 有暴雨 这遭遇
我不懂 我不懂
像太极 看着天 看着地 看着运 看着命
我作为炎黄子孙从来不认命
吃的苦 不会哭
我只想加速
若有福 不辜负
从来不屈服
Oh skr 世界都在听
Oh skr 中国人的flow
你看见我是中国人
你知道我有中国的魂
你看见我是中国的人
你知道我有中国的魂
你看见我是中国的中国的
你知道我的中国魂中国魂
你看见我是中国的人
你知道我有中国的魂
翻山越岭最
怕君寂寞无人陪
翻山越岭最
怕君寂寞无人陪",Zhong Guo Hun (中国魂)
"我把梦的一切
忘在了脑海我把梦的一切
还原了一半
还原了一半我把梦的一切
让我来演完吧已经无法拒绝
与海鸥交谈
已经无法拒绝已经无法拒绝
冲破天空蓝
已经无法拒绝
与海鸥交谈
已经无法拒绝",Talk To Seagull (与海鸥交谈)
"我跟你没完
我跟你没完
我跟你没完
我跟你没完
我跟你没完
我跟你没完在风沙里找目的
在围墙里找方向
这个世界怎么了
搞得我们很迷茫在星辰里找答案
在灰烬里找希望
这个世界怎么了
搞得我们很迷茫老头儿跟我说 未来是你的
可我看看 机会都被人霸着
女孩儿跟我说 她心属我的
可你看看 她跟老头儿跑了莫名其妙长大了
怎么长成这样呢
这个世界怎么了
搞得我们很迷茫我理解的崩坏了
我的模样扭曲了
如果我再不呐喊
到底应该怎么办在棋盘里被牺牲
在标签里被选择
这个世界怎么了
搞得我们很迷茫现实太野蛮 笑我太软烂
想要反击 却无奈从何做起
浪漫幻灭了 青春消亡了
像颗陀螺 转转出边缘了莫名其妙长大了
怎么长成这样呢
这个世界怎么了
搞得我们很迷茫我理解的崩坏了
我的模样扭曲了
如果我再不呐喊
到底应该怎么办我跟你没完
我跟你没完
我跟你没完
我跟你没完
我跟你没完
我跟你没完",Confused Generation (迷茫世代)
"宁可忍受对我黑著脸
只要你还 在我面前
宁可相信那么爱争辩
只是想听 那声道歉我想你也搞不通我们
残存的爱 为了谁留恋宁愿两个人 抱怨
不要一个人 挂念
不忍心让你 以后没有我
来惹你讨厌
很想很想说 再见
多希望说得出 再见只能答应你
在我有生之年
早晚会说一遍宁可爱到只剩下怨言
就像聊天 那样缠绵
宁可相信我们还在乎
才动不动 看不顺眼我也不想每次翻了脸
再犯了贱 依然要拖延宁愿两个人 抱怨
不要一个人 挂念
不忍心让你 以后没有我
来惹你讨厌
很想很想说 再见
多希望说得出 再见2036年 等到我六十岁 再说再见
再说再见 再说再见Powered by ",很想很想说再见
"白色的光让我全身发烫
火星地球有什么不一样
身体受到改装
天亮后忘记了的模样Oh
断食的人们正随风飘荡
别再嘲弄那一口的饭量
Oh handsome
没耐心抵抗力不强欲望飞奔
食物都塞进浴缸
坏蟑螂
毒老鼠
最后疯狂我烧
我开始烧
灭掉脂肪
像皮鞭抽在身上
国色又天香
双目被弥彰
这只不过是皮囊到底是谁
嫉妒是谁
崇拜什么
失去智慧
忍着疼痛
从不忏悔
不能变得再荒唐傲慢的人们
有些猖狂
本能地拖延身体预想
七星瓢虫说你
遮挡了它想要的阳光硕大大的鸭梨挂在树上
我咽起口水
隐藏起了高尚
整得漂亮
把手都伸到了天上端详自己总是
充满挑剔
面对
镜子化妆
掏出心脏Hey
Hey hey hey
Hey hey hey
Hey hey hey
Hey hey hey
Hey hey我烧
我开始烧
灭掉脂肪
像皮鞭抽在身上
国色又天香
双目被弥彰
这只不过是皮囊我烧
我开始烧
灭掉脂肪
像皮鞭抽在身上
国色又天香
双目被弥彰
这只不过是皮囊到底是谁
嫉妒是谁
崇拜什么
失去智慧
忍着疼痛
从不忏悔
不能变得再荒唐
身体是谁
耳朵是谁
眼睛发红
那是原罪
格格不入
我们都需要皮囊Powered by ",Pi Nang (皮囊)
"灰暗的城市里面
因为妳而晴天
可以穿越眼前
能看见云层后的无尽蓝天
刚硬的脸也有了弧线带着疏离的无言
因为妳而改变
终于放下警戒
显露最像个孩子的那一面
太孤独的眼也有了
热情的瞬间爱 让人总有新发现
更柔软 也少了些自我 和误解
在乎 妳是沉默或雀跃
像一样的每天
却有着不一样的感觉
是妳我才会懂的细节交换心事的午夜
理解妳的底限
抛开成熟体贴
显露最需要呵护的那一面
太坚强的妳也有了
依赖的空间爱 让人总有新发现
更柔软 也少了些自我 和误解
在乎 妳是沉默或雀跃
像一样的每天
却有着不一样的感觉
是妳我才会懂的细节忍受挖掘 享受挖掘
妳还半掩的心扉
我是坚决 不肯熄灭的火焰
渴望越靠越紧 越走越远
走过林间 走到草原爱
更柔软 也少了些自我 和误解
在乎 妳是沉默或雀跃
像一样的每天
却有着不一样的感觉
都是妳我才会懂的细节",Discover (发现)
"怎么会迷上你
我在问自己
我什么都能放弃
居然今天难离去
你并不美丽
但是你可爱至极
哎呀灰姑娘
我的灰姑娘 我总在伤你的心
我总是很残忍
我让你别当真
因为我不敢相信
你如此美丽
而且你可爱至极
哎呀灰姑娘
我的灰姑娘 也许你不曾
想到我的心会病
如果这是梦
我愿长醉不愿醒
我曾经忍耐
我如此等得
也许在等你到来
也许在等你到来
也许在等你到来Powered by ",灰姑娘
"誰?
他愛上她, 這姐們很清楚, 這哥們要跑路.
看暮色這麼甜美, 聽晚風多沉醉,
而竟浪漫空氣裡, 咱哥倆要倒楣.今夜我聽見愛情, 在這夜色寧靜.
這一刹那, 經時間證明, 走出和諧共鳴.太多話想傾訴, 不知從何說起,
怎能讓她看到我的從前, 她會離我而去.他為何不願提起, 那些往事記憶,
為何不能成為他的王者, 你心中的痕跡.你是我矜切愛情, 在這夜色寧靜,
這一刹那, 經時間證明, 走出和諧共鳴.今夜我聽見愛情, 正在向他訴起.
在這那夜, 走過了風和雨, 和驚喜共依.喔看夜聽見愛情, 給我的信心.
這一刻, 讓這流浪的靈魂, 指引你相依.Powered by ",今夜你是否能感受到愛? (Jīnyè nǐ shìfǒu néng gǎnshòu dào ài?)
"蔡维泽：
嘿
你懂我吗
软烂是日常
攀不上高处却不愿低下曾育茗：
嘿
你要笑啊
看我一直在陪你啊
难道你看不到我吗蔡维泽：
你拾起一把枪
朝着自己上膛
题名还是自卑的谎
吞针如常不顾受伤曾育茗：
你的安静
因竖满了高墙
宁缺勿滥
也不肯破防蔡维泽：
愿我能把你面具扯下
痛吧 痛吧 傻瓜曾育茗：
偏执和冷漠在你脸上
最好永远闭上嘴巴蔡维泽：
唱啊唱啊唱啊
唱自己荒唐
嫌沉默太假曾育茗：
现在装作关心的你
让我分不清真相蔡维泽：
唱呀唱呀唱呀
我的表达 你听见了吗曾育茗：
内心的笑 拥抱的美好
躲藏惯了 我感受不到蔡维泽：
吵了 闹了
剩下的你懂了
温柔留给你
也许最值得曾育茗：
哒哒哒哒哒 哒哒哒
对你的依赖
哼成歌蔡维泽/曾育茗：
嘿
你懂我吧
我一直在陪你啊
喧嚣之后 看看身旁",彼此
